model,turn,u,r,rho,p,q,n,sig,scope
Llama,9,U5,RT,0.07787204940235035,0.5155693085765675,0.8620177360448553,72,False,per_turn
Llama,9,U5,TN,-0.06452549258844234,0.5902344538223845,0.8620177360448553,72,False,per_turn
Llama,9,U5,QOC,-0.03291001848125053,0.7837481950763988,0.959009462915646,72,False,per_turn
Llama,9,U5,LM,-0.06838633897881728,0.5681416570270242,0.8620177360448553,72,False,per_turn
Llama,9,U5,ME,,,1.0,72,False,per_turn
Llama,9,U5,EMP,0.16025876538254652,0.17870554368652497,0.5584548240203905,72,False,per_turn
Llama,10,U1,SEN,0.4292908589845756,0.00018720360559804907,0.004680090139951227,71,True,per_turn
Llama,10,U1,AUR,0.2295887999289922,0.054101337294674916,0.2705066864733746,71,False,per_turn
Llama,10,U1,TD,-0.2967266114581752,0.011979330777455936,0.1497416347181992,71,False,per_turn
Llama,10,U1,FIX,0.0590462846330399,0.6247505442871649,0.8303363922604095,71,False,per_turn
Llama,10,U1,RT,0.10857112788516884,0.3674467297529762,0.5972122074889257,71,False,per_turn
Llama,10,U1,TN,-0.12658383099513823,0.29283605533418194,0.5643040695349907,71,False,per_turn
Llama,10,U1,QOC,0.09834493281175938,0.4145339503046567,0.647709297351026,71,False,per_turn
Llama,10,U1,LM,0.0852338500044512,0.4797324860511235,0.7054889500751816,71,False,per_turn
Llama,10,U1,ME,-0.18902808640204774,0.1143872478365199,0.4085258851304282,71,False,per_turn
Llama,10,U1,EMP,-0.04643933394308842,0.7005584543841481,0.8303363922604095,71,False,per_turn
Llama,10,U2,SEN,0.18138034503632477,0.13007736123307506,0.4335912041102502,71,False,per_turn
Llama,10,U2,AUR,0.1177096530748052,0.3282533688029817,0.5861667300053245,71,False,per_turn
Llama,10,U2,TD,-0.15091570221324369,0.2090158212525968,0.46886390838319375,71,False,per_turn
Llama,10,U2,FIX,0.22421025738701467,0.06014854123669869,0.2734024601668122,71,False,per_turn
Llama,10,U2,RT,0.38046365211241295,0.001064273300720638,0.017737888345343965,71,True,per_turn
Llama,10,U2,TN,-0.15220305471521473,0.205112802245473,0.46886390838319375,71,False,per_turn
Llama,10,U2,QOC,0.1264273118212115,0.29343811615819515,0.5643040695349907,71,False,per_turn
Llama,10,U2,LM,0.13462009956300316,0.26301267789396876,0.5479430789457682,71,False,per_turn
Llama,10,U2,ME,-0.23098658852721676,0.05261380839278128,0.2705066864733746,71,False,per_turn
Llama,10,U2,EMP,0.0589137506019435,0.6255293336115608,0.8303363922604095,71,False,per_turn
Llama,10,U3,SEN,0.7080182351393368,5.0207676284356136e-12,2.510383814217807e-10,71,True,per_turn
Llama,10,U3,AUR,0.2665223274589786,0.024659122202916425,0.20549268502430354,71,False,per_turn
Llama,10,U3,TD,-0.17346029083508843,0.14799476165680997,0.4559794301057176,71,False,per_turn
Llama,10,U3,FIX,0.04424410319147724,0.7140892973439521,0.8303363922604095,71,False,per_turn
Llama,10,U3,RT,0.07857076602471999,0.5148491783655795,0.7354988262365422,71,False,per_turn
Llama,10,U3,TN,0.11822232582868777,0.32613623761252486,0.5861667300053245,71,False,per_turn
Llama,10,U3,QOC,-0.0014965791149018088,0.9901172012959145,0.9901172012959145,71,False,per_turn
Llama,10,U3,LM,0.012647152693682053,0.9166302093854589,0.9548231347765198,71,False,per_turn
Llama,10,U3,ME,-0.05172606001118717,0.6683583571310985,0.8303363922604095,71,False,per_turn
Llama,10,U3,EMP,-0.005241292362018745,0.9653983899598269,0.9851003979181907,71,False,per_turn
Llama,10,U4,SEN,-0.04686012975962777,0.6979752030891088,0.8303363922604095,71,False,per_turn
Llama,10,U4,AUR,-0.05169806214174152,0.668527385009229,0.8303363922604095,71,False,per_turn
Llama,10,U4,TD,0.0381327740064985,0.752211987074626,0.8547863489484387,71,False,per_turn
Llama,10,U4,FIX,0.14875725389352812,0.21567739785626913,0.46886390838319375,71,False,per_turn
Llama,10,U4,RT,0.16038901982729187,0.18150291070530483,0.46886390838319375,71,False,per_turn
Llama,10,U4,TN,-0.15142338393561663,0.20747038523396474,0.46886390838319375,71,False,per_turn
Llama,10,U4,QOC,0.08554041592533489,0.4781481360392251,0.7054889500751816,71,False,per_turn
Llama,10,U4,LM,-0.15118997208271268,0.20817990526768496,0.46886390838319375,71,False,per_turn
Llama,10,U4,ME,-0.02898550724637681,0.8103679123476196,0.9004087914973552,71,False,per_turn
Llama,10,U4,EMP,-0.10793622742048224,0.37027156864313393,0.5972122074889257,71,False,per_turn
Llama,10,U5,SEN,0.2578277189961541,0.029947933067438266,0.21391380762455905,71,False,per_turn
Llama,10,U5,AUR,0.20565605524060052,0.08532814042947587,0.35553391845614946,71,False,per_turn
Llama,10,U5,TD,0.04832390757180137,0.689015914774842,0.8303363922604095,71,False,per_turn
Llama,10,U5,FIX,0.2437303424951688,0.040534986507828816,0.2533436656739301,71,False,per_turn
Llama,10,U5,RT,0.20037088137730477,0.09385095571976881,0.3609652143068031,71,False,per_turn
Llama,10,U5,TN,-0.11240922169213914,0.35065109572431064,0.5972122074889257,71,False,per_turn
Llama,10,U5,QOC,0.17054563808725756,0.155033006235944,0.4559794301057176,71,False,per_turn
Llama,10,U5,LM,0.018275347345018036,0.8797626745831018,0.9359177389181934,71,False,per_turn
Llama,10,U5,ME,-0.26883820795525093,0.02339194881682309,0.20549268502430354,71,False,per_turn
Llama,10,U5,EMP,0.026054021351293262,0.8292411519079735,0.9013490781608408,71,False,per_turn
GPT,1,U1,SEN,0.4237997683186614,0.00020760563921206064,0.0034600939868676774,72,True,per_turn
GPT,1,U1,AUR,0.3693589116123232,0.0014081275492077668,0.01408127549207767,72,True,per_turn
GPT,1,U1,TD,-0.12079329048107135,0.31214399642965823,0.6548115728793957,72,False,per_turn
GPT,1,U1,FIX,0.023451489949704217,0.8449728176581293,0.9708080148145957,72,False,per_turn
GPT,1,U1,RT,0.1631068192409621,0.1710079310959289,0.5849297091886021,72,False,per_turn
GPT,1,U1,TN,0.13405299236851098,0.2615879588568939,0.6548115728793957,72,False,per_turn
GPT,1,U1,QOC,-0.11846826932022948,0.3216175694729564,0.6548115728793957,72,False,per_turn
GPT,1,U1,LM,0.21090108475414487,0.07535528894101196,0.3202421822811483,72,False,per_turn
GPT,1,U1,ME,-0.09830026980672735,0.41136172175395025,0.6932103458561075,72,False,per_turn
GPT,1,U1,EMP,0.3139898973114147,0.007232233211668166,0.05165880865477261,72,False,per_turn
GPT,1,U2,SEN,0.03216216305539244,0.7885468061493305,0.9452435315951462,72,False,per_turn
GPT,1,U2,AUR,0.20984820316572725,0.0768581237474756,0.3202421822811483,72,False,per_turn
GPT,1,U2,TD,-0.09310443154550722,0.43663819469463905,0.6932103458561075,72,False,per_turn
GPT,1,U2,FIX,0.04343584630696845,0.7171383146372063,0.9192792895902574,72,False,per_turn
GPT,1,U2,RT,0.14093551734469698,0.23766124240482697,0.6548115728793957,72,False,per_turn
GPT,1,U2,TN,-0.014382112050203495,0.9045571170731499,0.9713742389243286,72,False,per_turn
GPT,1,U2,QOC,-0.040517008885937025,0.7354234316722059,0.9192792895902574,72,False,per_turn
GPT,1,U2,LM,0.09557707218064831,0.4245018602054442,0.6932103458561075,72,False,per_turn
GPT,1,U2,ME,-0.32379998902369705,0.005526582763570815,0.04605485636309012,72,True,per_turn
GPT,1,U2,EMP,-0.022022711780830716,0.8543110530368442,0.9708080148145957,72,False,per_turn
GPT,1,U3,SEN,0.7507571935295483,3.1080344349264777e-14,1.5540172174632389e-12,72,True,per_turn
GPT,1,U3,AUR,0.161441470559115,0.17547891275658062,0.5849297091886021,72,False,per_turn
GPT,1,U3,TD,0.003590554901245768,0.9761198966098252,0.9761198966098251,72,False,per_turn
GPT,1,U3,FIX,0.3699356632130931,0.0013821575537442921,0.01408127549207767,72,True,per_turn
GPT,1,U3,RT,0.2735270070461544,0.020079467284660975,0.11155259602589432,72,False,per_turn
GPT,1,U3,TN,0.13939418939809026,0.24288340933002087,0.6548115728793957,72,False,per_turn
GPT,1,U3,QOC,0.05753151714317877,0.6312093926388982,0.8529856657282407,72,False,per_turn
GPT,1,U3,LM,0.09169259374229848,0.4436546213479088,0.6932103458561075,72,False,per_turn
GPT,1,U3,ME,0.015052555193591227,0.9001302057003336,0.9713742389243286,72,False,per_turn
GPT,1,U3,EMP,0.2910611605664407,0.013120924420729105,0.08200577762955691,72,False,per_turn
GPT,1,U4,SEN,-0.11396057645963793,0.34050201789728574,0.6548115728793957,72,False,per_turn
GPT,1,U4,AUR,-0.031313064388220874,0.7940045665399228,0.9452435315951462,72,False,per_turn
GPT,1,U4,TD,0.0037546191162018223,0.9750290774679182,0.9761198966098251,72,False,per_turn
GPT,1,U4,FIX,-0.00663152975069325,0.9559104781198269,0.9761198966098251,72,False,per_turn
GPT,1,U4,RT,0.07337172072677801,0.5402003315184198,0.7717147593120284,72,False,per_turn
GPT,1,U4,TN,-0.13209823216129354,0.26867061742909015,0.6548115728793957,72,False,per_turn
GPT,1,U4,QOC,-0.22532774630884425,0.05703279516801044,0.2851639758400522,72,False,per_turn
GPT,1,U4,LM,-0.11745585266511452,0.3257995744441122,0.6548115728793957,72,False,per_turn
GPT,1,U4,ME,-0.1239553015137613,0.2995518116063346,0.6548115728793957,72,False,per_turn
GPT,1,U4,EMP,0.013090782727599752,0.9130917845888689,0.9713742389243286,72,False,per_turn
GPT,1,U5,SEN,0.1857286976200906,0.11828730293269787,0.45495116512576106,72,False,per_turn
GPT,1,U5,AUR,0.13662385379422481,0.2524668099126531,0.6548115728793957,72,False,per_turn
GPT,1,U5,TD,0.08403616483066847,0.48278290895884046,0.7314892559982431,72,False,per_turn
GPT,1,U5,FIX,0.07003692445315697,0.558816182168826,0.7761335863455917,72,False,per_turn
GPT,1,U5,RT,0.09518144126262226,0.4264306463659384,0.6932103458561075,72,False,per_turn
GPT,1,U5,TN,0.08054769591103035,0.501200365739487,0.7370593613815986,72,False,per_turn
GPT,1,U5,QOC,0.10409699547028066,0.3841906498762603,0.6932103458561075,72,False,per_turn
GPT,1,U5,LM,0.0519338435272989,0.6648306707392369,0.874777198341101,72,False,per_turn
GPT,1,U5,ME,-0.4724569359885557,2.7863460967324567e-05,0.0006965865241831141,72,True,per_turn
GPT,1,U5,EMP,0.1156749955661986,0.33323932036659354,0.6548115728793957,72,False,per_turn
GPT,2,U1,SEN,0.4594720880380312,4.907282785010684e-05,0.0008178804641684473,72,True,per_turn
GPT,2,U1,AUR,0.3289099270757904,0.004787504156384152,0.0598438019548019,72,False,per_turn
GPT,2,U1,TD,0.07819703582605131,0.5138129534437477,0.8028327397558557,72,False,per_turn
GPT,2,U1,FIX,0.14720457802614825,0.21722275215391096,0.6510874690897216,72,False,per_turn
GPT,2,U1,RT,0.1641627637071519,0.168216604685287,0.6510874690897216,72,False,per_turn
GPT,2,U1,TN,0.26330863711646263,0.025434421167091065,0.21195350972575888,72,False,per_turn
GPT,2,U1,QOC,-0.016693137723474014,0.8893105813553493,0.9263651889118223,72,False,per_turn
GPT,2,U1,LM,0.13362456117584218,0.26312937769912825,0.6578234442478206,72,False,per_turn
GPT,2,U1,ME,-0.08017837257372733,0.5031713055157154,0.8028327397558557,72,False,per_turn
GPT,2,U1,EMP,0.4662415078608189,3.663820574332494e-05,0.0008178804641684473,72,True,per_turn
GPT,2,U2,SEN,0.08283278159534258,0.48909525527268305,0.8028327397558557,72,False,per_turn
GPT,2,U2,AUR,-0.020566983169411978,0.8638460047842265,0.9263651889118223,72,False,per_turn
GPT,2,U2,TD,0.12941174814013645,0.27861294651144275,0.6633641583605779,72,False,per_turn
GPT,2,U2,FIX,-0.03807760022181399,0.7508189956971878,0.8868874460243905,72,False,per_turn
GPT,2,U2,RT,-0.05187964627490612,0.6651595810137442,0.8752099750180845,72,False,per_turn
GPT,2,U2,TN,-0.15107208028859329,0.20524869557175424,0.6510874690897216,72,False,per_turn
GPT,2,U2,QOC,-0.06581218583180373,0.582828735921173,0.8571010822370191,72,False,per_turn
GPT,2,U2,LM,0.15144583109215135,0.20411692079733237,0.6510874690897216,72,False,per_turn
GPT,2,U2,ME,-0.06191664880784748,0.6053785508638255,0.8594966421524559,72,False,per_turn
GPT,2,U2,EMP,-0.027788462350456244,0.8167625477854165,0.9263651889118223,72,False,per_turn
GPT,2,U3,SEN,0.7790174143548603,7.785846564846487e-16,3.8929232824232435e-14,72,True,per_turn
GPT,2,U3,AUR,0.21330215463553162,0.07201585633696726,0.42267985118854506,72,False,per_turn
GPT,2,U3,TD,-0.09632589825881824,0.4208648624121245,0.8028327397558557,72,False,per_turn
GPT,2,U3,FIX,0.2103896193683898,0.07608237321393811,0.42267985118854506,72,False,per_turn
GPT,2,U3,RT,0.21610541603474967,0.06826823161001523,0.42267985118854506,72,False,per_turn
GPT,2,U3,TN,0.12132047544861511,0.31002120492659757,0.6800525067189871,72,False,per_turn
GPT,2,U3,QOC,0.16840826742715193,0.15733123746740246,0.6510874690897216,72,False,per_turn
GPT,2,U3,LM,0.09704324450649733,0.41739760431764394,0.8028327397558557,72,False,per_turn
GPT,2,U3,ME,-0.039528470752104736,0.741650146548192,0.8868874460243905,72,False,per_turn
GPT,2,U3,EMP,0.2922794631509832,0.012726589112103958,0.1272658911210396,72,False,per_turn
GPT,2,U4,SEN,-0.07959171834405435,0.5063102743022203,0.8028327397558557,72,False,per_turn
GPT,2,U4,AUR,-0.08695830499875655,0.46763680275246144,0.8028327397558557,72,False,per_turn
GPT,2,U4,TD,0.13807556638540902,0.2474132382540942,0.6510874690897216,72,False,per_turn
GPT,2,U4,FIX,-0.19035440822238608,0.1092387304988234,0.546193652494117,72,False,per_turn
GPT,2,U4,RT,-0.04306619443045421,0.7194455023486346,0.8868874460243905,72,False,per_turn
GPT,2,U4,TN,-0.13981826804906666,0.2414387847159602,0.6510874690897216,72,False,per_turn
GPT,2,U4,QOC,0.16045433105587675,0.1781690469543817,0.6510874690897216,72,False,per_turn
GPT,2,U4,LM,0.06657111652201135,0.5784806040151285,0.8571010822370191,72,False,per_turn
GPT,2,U4,ME,-0.10846522890932808,0.3644438449044942,0.7592580102176963,72,False,per_turn
GPT,2,U4,EMP,-0.02263732908233804,0.8502914996242399,0.9263651889118223,72,False,per_turn
GPT,2,U5,SEN,0.14455555279685642,0.2257028482538232,0.6510874690897216,72,False,per_turn
GPT,2,U5,AUR,0.01695538255476875,0.8875828956473204,0.9263651889118223,72,False,per_turn
GPT,2,U5,TD,0.009413816872911923,0.9374441680769754,0.9565756817111993,72,False,per_turn
GPT,2,U5,FIX,0.03778848448461005,0.7526502445815237,0.8868874460243905,72,False,per_turn
GPT,2,U5,RT,0.054461342861009523,0.6495628902495116,0.8752099750180845,72,False,per_turn
GPT,2,U5,TN,-0.08526190040309606,0.47639810226610857,0.8028327397558557,72,False,per_turn
GPT,2,U5,QOC,-0.03620196612910618,0.7627232035809759,0.8868874460243905,72,False,per_turn
GPT,2,U5,LM,0.12062486624719468,0.3128241530907341,0.6800525067189871,72,False,per_turn
GPT,2,U5,ME,0.0032218973970892122,0.9785711582676886,0.9785711582676886,72,False,per_turn
GPT,2,U5,EMP,0.0596220267493476,0.6188375823497683,0.8594966421524559,72,False,per_turn
GPT,3,U1,SEN,0.36740471675703457,0.0014994257292318483,0.024990428820530805,72,True,per_turn
GPT,3,U1,AUR,0.13943016479622602,0.24276062880124574,0.506496915880038,72,False,per_turn
GPT,3,U1,TD,-0.06831537720928904,0.568544203869769,0.7802526982444453,72,False,per_turn
GPT,3,U1,FIX,0.2743352573617658,0.01970041788516085,0.14608124955620758,72,False,per_turn
GPT,3,U1,RT,0.3213654326027623,0.005912862733167685,0.059128627331676856,72,False,per_turn
GPT,3,U1,TN,0.1529078960089392,0.19973225662332902,0.4993306415583225,72,False,per_turn
GPT,3,U1,QOC,-0.006345571048495209,0.9578098920481969,0.9773570327022417,72,False,per_turn
GPT,3,U1,LM,0.2417012033167766,0.040811140225696096,0.20405570112848048,72,False,per_turn
GPT,3,U1,ME,-0.09231861823449955,0.4405357146185811,0.7332574210624038,72,False,per_turn
GPT,3,U1,EMP,0.35452736872125096,0.002246678873559972,0.02808348591949965,72,True,per_turn
GPT,3,U2,SEN,-0.052354182242315146,0.6622818819083407,0.8060360887309516,72,False,per_turn
GPT,3,U2,AUR,-0.11209125627785783,0.3485330652819951,0.645431602374065,72,False,per_turn
GPT,3,U2,TD,0.18228332839687586,0.12539261505531843,0.4002210146516687,72,False,per_turn
GPT,3,U2,FIX,0.049923899679851315,0.6770703145339994,0.8060360887309516,72,False,per_turn
GPT,3,U2,RT,0.08542816282171632,0.47553554835327094,0.7332574210624038,72,False,per_turn
GPT,3,U2,TN,0.011633437055845738,0.9227354321481741,0.9773570327022417,72,False,per_turn
GPT,3,U2,QOC,0.20088272922327474,0.09064412100694048,0.4002210146516687,72,False,per_turn
GPT,3,U2,LM,0.14161557449553902,0.23538199571437515,0.506496915880038,72,False,per_turn
GPT,3,U2,ME,0.06676240840292497,0.5773869967008896,0.7802526982444453,72,False,per_turn
GPT,3,U2,EMP,0.05238035373223289,0.6621233131540136,0.8060360887309516,72,False,per_turn
GPT,3,U3,SEN,0.9060328484045486,7.5529234978322415e-28,3.776461748916121e-26,72,True,per_turn
GPT,3,U3,AUR,0.11452053361849919,0.3381190705317537,0.645431602374065,72,False,per_turn
GPT,3,U3,TD,-0.02322817788946198,0.8464309745554449,0.9200336679950488,72,False,per_turn
GPT,3,U3,FIX,0.1738817165201087,0.14407956527460072,0.4002210146516687,72,False,per_turn
GPT,3,U3,RT,0.18558870863155166,0.11856984374369998,0.4002210146516687,72,False,per_turn
GPT,3,U3,TN,0.2470340826274354,0.036437598115411134,0.20243110064117295,72,False,per_turn
GPT,3,U3,QOC,0.18348551566518628,0.12287731466546005,0.4002210146516687,72,False,per_turn
GPT,3,U3,LM,0.02374750782203709,0.8430407163637984,0.9200336679950488,72,False,per_turn
GPT,3,U3,ME,-0.09658342616078197,0.4196182148598725,0.7332574210624038,72,False,per_turn
GPT,3,U3,EMP,0.2727465487035384,0.020451374937869058,0.14608124955620758,72,False,per_turn
GPT,3,U4,SEN,0.1462544848254261,0.22023802776283485,0.506496915880038,72,False,per_turn
GPT,3,U4,AUR,-0.08695830499875655,0.46763680275246144,0.7332574210624038,72,False,per_turn
GPT,3,U4,TD,0.43624696982915667,0.0001277920913773872,0.0031948022844346803,72,True,per_turn
GPT,3,U4,FIX,0.07814524912059365,0.5140926251090846,0.7560185663368891,72,False,per_turn
GPT,3,U4,RT,0.030446724842864755,0.7995833337847247,0.908617424755369,72,False,per_turn
GPT,3,U4,TN,-0.16449249111613745,0.16735188439122958,0.4403996957663936,72,False,per_turn
GPT,3,U4,QOC,-0.17796152397250667,0.1347600009269698,0.4002210146516687,72,False,per_turn
GPT,3,U4,LM,-0.17569715607659736,0.139874546044944,0.4002210146516687,72,False,per_turn
GPT,3,U4,ME,-0.08574929257125441,0.47387193257391025,0.7332574210624038,72,False,per_turn
GPT,3,U4,EMP,0.0066525143286477574,0.9557711024773077,0.9773570327022417,72,False,per_turn
GPT,3,U5,SEN,0.18651673063729293,0.11670643967002152,0.4002210146516687,72,False,per_turn
GPT,3,U5,AUR,-0.05371868029231426,0.6540345051217784,0.8060360887309516,72,False,per_turn
GPT,3,U5,TD,0.2518707195557186,0.03281587046411673,0.20243110064117295,72,False,per_turn
GPT,3,U5,FIX,0.04301554934727194,0.7197617998172621,0.8369323253689094,72,False,per_turn
GPT,3,U5,RT,0.1393253356290943,0.24311851962241823,0.506496915880038,72,False,per_turn
GPT,3,U5,TN,-0.08381306525628364,0.4839498979011865,0.7332574210624038,72,False,per_turn
GPT,3,U5,QOC,0.12132010386983995,0.31002269785320463,0.6200453957064093,72,False,per_turn
GPT,3,U5,LM,-0.002365126801954013,0.9842686867173078,0.9842686867173078,72,False,per_turn
GPT,3,U5,ME,-0.07244777137679798,0.5453275587364869,0.7790393696235527,72,False,per_turn
GPT,3,U5,EMP,0.05376657755667644,0.6537457439150314,0.8060360887309516,72,False,per_turn
GPT,4,U1,SEN,0.3678177662295254,0.0014796954277044615,0.03699238569261154,72,True,per_turn
GPT,4,U1,AUR,0.07556007999124292,0.5281514968848674,0.7626230259159964,72,False,per_turn
GPT,4,U1,TD,-0.017673488277852353,0.8828546668191072,0.900872108999089,72,False,per_turn
GPT,4,U1,FIX,0.1711824356314207,0.15050609071188062,0.4426649726820018,72,False,per_turn
GPT,4,U1,RT,0.0247292159048386,0.836639805876101,0.8900423466767031,72,False,per_turn
